user_id,higher_education_proba,all_mon,col_VO_tran,cr_tran
1b1fab3302ce447dbdeba2f8682a6fb9,0.5,-442771.2920324998,740.0,-598.3395838277024
aa8899c6e7e64cb2815e85145909e97d,0.5,-729909.1858842294,563.0,-1296.4639180892173
b42e0c51df3d4cb6ac5c34926eba2cb0,0.5,-491796.6694790001,633.0,-776.9299675813587
a4a44d06a17d448780c2825b7a59c08f,0.5,-3099372.8398414007,935.0,-3314.8372618624608
63cd18c1f0c448179b02809d771dec7c,0.5,32002.29053019998,645.0,49.61595431038757
2858933a220d404e879245f105ed1675,0.5,-462870.44571400003,581.0,-796.6789082857143
5389a6afe7b343558001de6decefdc7d,0.5,-334725.9510490004,518.0,-646.1890946891899
c57e8bbca6e841158214e2dbe0197149,0.5,-511892.73757143016,2004.0,-255.4354977901348
7fff521c0bc74d128478ae5f45439d8a,0.5,-950013.039547001,898.0,-1057.9209794510034
a53f9c6ff6ee465598b2ca827b884ff3,0.5,-1312917.2907660007,662.0,-1983.2587473806657
70895e4cacd94854830a806606d58afe,0.5,-916449.3716259005,818.0,-1120.3537550438882
123f76818ed94d72a57403702ba2e8ee,0.5,-1770187.6045045888,1251.0,-1415.0180691483524
ffca120b20db4a82bdd302e27ad50d4b,0.5,-74418.45640090015,580.0,-128.30768344982783
fb716ffdb3e74681910917aea11b0b4d,0.5,-481586.25498449965,903.0,-533.3181118322256
28e3ce4332ed4cd7a7048858ab93124d,0.5,-553582.1527318001,551.0,-1004.6863025985483
08b67b86fb6d4c0b9a08423c09da6d1c,0.5,-792196.0024824993,577.0,-1372.9566767460994
d8d1853d13cd4dbcb24a6d401d0c04f1,0.5,-774742.4154799009,661.0,-1172.076271527838
275879bcb32b48289d97d6465e1772e2,0.5,-280222.07771450013,830.0,-337.61696110180736
80aadddcbdb2477badb1447e79ceadcf,0.5,-678346.5052644005,804.0,-843.7145587865677
3e7ae50d04e5429da2f74838da8e7384,0.5,-694119.9084039998,734.0,-945.6674501416891
18d2f17d320a49f6a8e0a082464e7413,0.5,-2196805.0572294784,952.0,-2307.568337425923
1222b619c416441baa471df880b699e5,0.5,-1761986.340160999,582.0,-3027.4679384209603
02841fbe5d83436fb3cd944a9df0bbc4,0.5,-798939.4914943014,734.0,-1088.4734216543616
33776f51923d4074bcd3bbbf69251ec3,0.5,-3892152.5384823,868.0,-4484.046703320622
057139f73e2c4e2d93842c0f4cbd62b4,0.5,-484285.03624191985,762.0,-635.5446669841468
e6c7888a5ed44d83b5bba6c1ed701aef,0.5,-373704.84461459995,753.0,-496.2879742557768
ffaad38cf92049f5ba802ca797bbb745,0.5,-403850.99731529993,463.0,-872.2483743311013
defa8f3de68b453aa2efe078724dd3aa,0.5,-997175.6392382988,851.0,-1171.769258799411
8338da1f205d42ee9e57851fa4ae2bdb,0.5,-591005.5226230003,634.0,-932.1853669132497
3729f206a60a4a149ce7061084d2293d,0.5,-706631.9125780996,1058.0,-667.894057257183
d660827f3d664f408153f8b756f258e1,0.5,-1108113.5246460005,772.0,-1435.3802132720214
6bdfc35e8f1a461ebc9019bf0464679c,0.5,-587150.6062110004,637.0,-921.7434948367353
8080f4dd300646fd983a11c71a6d5c9e,0.5,-738549.8022078298,557.0,-1325.9421942689942
8d9a24e395fb413d8a81a6d6c029dff1,0.5,-830034.682861699,819.0,-1013.4733612474957
9ddae0e3914d4989ad2e3d990dfaee68,0.5,-51001.67703651002,642.0,-79.4418645428505
d579bf99bb8b49c7943e597b8e26e075,0.5,-1189153.4081329978,1104.0,-1077.1317102653966
0c6a9b6d0190453f8d4cb6a07743371c,0.5,-521654.2349764441,735.0,-709.7336530291757
0cedf4445f5a42d79bebdc7b36ca5299,0.5,-1989791.6646083998,605.0,-3288.9118423279338
fc53e5cfb54e41deaf90dfff5f6e5e80,0.5,-298447.55865400046,776.0,-384.5973693994851
080d552c02dc424281f70f53679720d8,0.5,-1079287.3551989994,533.0,-2024.9293718555336
514e4c7178cd4039a2ffd58a0d712335,0.5,-1784149.596755102,625.0,-2854.6393548081633
48563e2c58494071ad0880034715702b,0.5,-369950.89419643016,570.0,-649.0366564849652
a6e9e7f6c8644f83bdb3ad29329bcfff,0.5,-260123.76577039983,877.0,-296.60634637445816
a32aa81f4f08478dbc96b532b11445c1,0.5,-671059.1663476004,495.0,-1355.6750835305058
70a836b262f546e4b3fbc3289ea651a3,0.5,-803150.4763040002,692.0,-1160.6220755838153
1b9246fe3810409686f4edbe0ceb22ec,0.5,-1778530.1816022983,1670.0,-1064.988132695987
c28f225c2bb849d6aba961d69a2fa0a1,0.5,-932702.8763703,522.0,-1786.7871194833333
a107faa86f034bb28793937252fadb62,0.5,-1357633.0942334994,910.0,-1491.9044991576916
1da21321faad4e0588bf187586b42076,0.5,-691261.5673776006,864.0,-800.0712585388895
1bc6e1e6d41a42f6b3c7d2bd7953a423,0.5,-1586800.6206078997,940.0,-1688.0857666041486
6b058bf96d924dd3b21620e59aaac369,0.5,-368492.2906159597,1003.0,-367.3901202551941
c2c987386aec435a81c44da08148268d,0.5,-783111.8601438003,933.0,-839.3481887929263
44f222a3886346c6a59206982864bcbc,0.5,-121892.9159957,556.0,-219.2318633016187
c91c98b21b61424db8b33c1d34f9dc39,0.5,-922499.6005400002,645.0,-1430.2319388217059
11dd2751253f408fa7285959add64c55,0.5,-1132173.1281319992,790.0,-1433.1305419392395
482cc865fd3a4d1e8b9f97be4e03432f,0.5,-724076.3563569997,773.0,-936.7093872664938
61a104813ea445588d9386cdc2b0f22d,0.5,-421709.9036358002,574.0,-734.6862432679445
50b3306e80ca4e5d855b7d28466acc88,0.5,-976411.8877882322,1097.0,-890.0746470266474
7e553bd4f07b468986ee8d2108f0c04d,0.5,-804722.6599623,822.0,-978.9813381536496
27e314f4aebb4bb1bcea65a5c2a460fb,0.5,-323065.5616596996,880.0,-367.1199564314768
666d3600b7d44977831825a696854702,0.5,-1535313.835724169,768.0,-1999.1065569325117
dbecf0cc33274f61bbb28942699e7fc3,0.5,-331903.3630541599,484.0,-685.7507501119006
3d618b0baa504a119ff9f8e4a124b637,0.5,-530915.3612480003,562.0,-944.6892548896802
39ac783d95dc4941b26347b8261a875a,0.5,-617373.5507622997,871.0,-708.8100467994255
be76527ef0ab4c4a9f1bbc5a8947f0db,0.5,-636573.035930001,1221.0,-521.3538377805086
e742f4ece33b483aac1007593ee7a617,0.5,-531933.5371591395,529.0,-1005.5454388641579
5538cfdf765d415e8471c7cb3e8477c6,0.5,-1826584.0884400003,605.0,-3019.1472536198353
0af5e3ae29ed449488078621423d7bc9,0.5,-352511.1596369994,775.0,-454.8531092090315
ea8d087b54be46abb0f5dd291011988f,0.5,-461365.6811250997,511.0,-902.8682605187861
0d4756df58f24c4c97c27d64f9542045,0.5,-1764275.8481785988,1249.0,-1412.5507191181737
5ed6bf9ac75f4f62808966b38a4c05f9,0.5,-424702.34042627,1055.0,-402.5614601196872
f8f3eac1259249999d5326fd70643e99,0.5,-57193.079239000064,484.0,-118.16751908884311
ab48df84164045aeb594daa013a21a34,0.5,-517069.9729939998,927.0,-557.7885361316071
602d968159c24e6692b252b79fe45e37,0.5,-70627.77777189009,688.0,-102.65665373821234
252e4dc44251415992109eff4e1aa38c,0.5,-519664.67913549975,747.0,-695.6689145053545
e3e6cdb6c84b4ffe8dd6d66fe4f02ae2,0.5,-318009.8913022599,519.0,-612.7358213916375
a3d26a905ad94d618983d06ad0b7d0aa,0.5,-650891.8623730006,877.0,-742.1800027058159
a84253b1f9f4411e956ab5b68b0922ec,0.5,-793925.337062201,808.0,-982.5808627007439
be26df1652274f87814170203a1586b7,0.5,-973283.2846456007,1834.0,-530.6888138743733
a6f7bdcca05846ed8710fdc6f9ac89d5,0.5,-731885.6929196995,639.0,-1145.3610217835674
ce627ee4bb8f41e0a0d4e657cacb49c8,0.5,-261229.52926979994,542.0,-481.97330123579326
dd136db575d24fe7af8093cec8acb0d3,0.5,-1163366.0481069998,523.0,-2224.409269803059
74a751b0c62642da8c52d2fa448995cc,0.5,-614844.5919940696,937.0,-656.1841963650689
7bc02ed607a64d55a64ec3263a0a1b64,0.5,-380286.2760646998,517.0,-735.5633966435199
7e31376ff73445f29a7b4a99919ab781,0.5,-561351.7753230002,640.0,-877.1121489421878
9aba4cbdb025408aac823ab13e62e491,0.5,-96018.03806280014,960.0,-100.01878964875014
1e5fa2c8d1bc470e88b9da78c30d2e18,0.5,-589239.7034720003,665.0,-886.0747420631584
d34fc76eee114afdbeff0ce18c030fc1,0.5,-401074.57778299967,437.0,-917.7907958421044
1841f35104dd413eb930d842bd67d7d2,0.5,-412930.46549399936,709.0,-582.4125042228482
775791a2022e46d19ffc68cb122ba90f,0.5,-198007.66924550012,740.0,-267.577931412838
db5eb96a97304f51aff766aa08faf9c8,0.5,-3465401.615710895,1949.0,-1778.0408495181607
9cafda91835c4453a75187cfc734f5e9,0.5,-333957.5256546848,709.0,-471.0261292731803
6a3b796450c94540bc52ec870333a032,0.5,-1074902.3852420987,1076.0,-998.979911935036
7df142f9fc194f179d6d0f1d8fc9ed7a,0.5,-1258111.7725460012,503.0,-2501.2162476063645
8a961732c7504fdba6ad1ce255eaa4d2,0.5,-405357.01176710014,979.0,-414.05210599295214
4655e33f36f44642ab5f314076ec69ec,0.5,-217237.19873690026,801.0,-271.2074890598006
6a020e15ccca433fb4a97b7b32975646,0.5,-4088631.2770151594,1417.0,-2885.413745247113
237b9e35523a42f8a9bd21e3f481093a,0.5,-176030.36413164015,518.0,-339.8269577830891
e82be6584b144c54ada6f3a0ddaacc79,0.5,-410388.5332067003,983.0,-417.48579166500537
3d39e960f04c4370a16c51aa51bd4f18,0.5,-743305.5949045001,632.0,-1176.1164476337026
d50b9136f6b04b1a82f2abf927f707b0,0.5,-494320.9969184003,792.0,-624.1426728767681
0421fd3c968a492096a49397fe50b6f5,0.5,-510164.4627796001,867.0,-588.4249859049597
3ee17c281c474f8cb31e732f524ba768,0.5,-1195805.2296110003,651.0,-1836.8743926436257
75fadeed5eb8422b95a243bd9c1b0255,0.5,-919685.5202475997,600.0,-1532.809200412666
32a1230f1f4d43cdb2018f177971e94a,0.5,-777810.2215030005,614.0,-1266.7918916986978
0fcb2eb3861d44d585bf17855e67206a,0.5,-868412.8760475,991.0,-876.2995721972754
1f5d2ea4a86d49e4bf41863fd24ec98e,0.5,-321964.3546978998,562.0,-572.8903108503555
bbe84f660c44465c93aff846c9e98a33,0.5,-487465.07609299995,665.0,-733.0301896135337
a9f64090a084444fbd02f5c6ab203e57,0.5,-1192389.1905308007,685.0,-1740.714146760293
89543f25744d48faae40a910a8261f1e,0.5,-247777.4025570996,621.0,-398.9974276281797
5cc320b1f0274b5caf8d3223fc506deb,0.5,-797480.7371494989,1525.0,-522.9381882947533
6b91c5501ca04299adf8de76f1966717,0.5,-691707.9832839998,806.0,-858.1984904267988
ae4caf60b20745ff9de5d8c986937843,0.5,-1055564.7527690984,984.0,-1072.7284072856692
8ec0e8ebf91945de9170436fb4040c23,0.5,-323460.9678882997,539.0,-600.1131129653056
8d7bdc1668a44b95aac8e93290973926,0.5,587984.6335150012,2130.0,276.049123715963
4f33c41b7d9c4d0cb48b298d153ae8e1,0.5,-111648.3190502449,1521.0,-73.40454901396772
4b2f59a74601466ab6dcd1499c8836e3,0.5,-764035.482806999,846.0,-903.1152279042542
793a57d428e7427095ede7de9665e4da,0.5,-762096.8636344008,491.0,-1552.1321051617124
bed9a390be974e95b2376bf78032a43e,0.5,-688619.7089761716,573.0,-1201.7795968170533
54eecadd6f764c849b071115fd64a052,0.5,-1099589.9360305008,564.0,-1949.6275461533703
024f6dedcb0d40728b74933763892969,0.5,-1209466.9001580004,819.0,-1476.7605618534803
35088ab271194bb6b1bbbad906df7829,0.5,-948398.9363419507,993.0,-955.0845280382182
fa36246c7a3f4e6987e45e4b576a32db,0.5,-923095.7924048998,750.0,-1230.7943898731999
b968b071abac4d0782875072669b6f6c,0.5,-422209.4194119994,525.0,-804.2084179276179
bba4edcb145f47b1a58e2ead5f6388f0,0.5,-595677.8817179238,547.0,-1088.9906429943762
6ae0079986d84ed69dbf3642f430f761,0.5,-2522154.844899005,1593.0,-1583.2736000621499
4787085e8b15409d9a002ecbaad1b623,0.5,-831277.7538973017,1086.0,-765.4491288188782
a04e2065e49e4852ba2810307304f53b,0.5,-990629.4114838004,1038.0,-954.3635948784204
ab88f1abb7bf45a996eaab3c31fcd780,0.5,-1025664.755962001,580.0,-1768.3875102793122
18d5c8708abc4b1bb9652ee604eced76,0.5,-380080.2836966998,574.0,-662.1607729907662
6d75b5fa3343439a8011fd620c3963aa,0.5,-727212.2917965001,774.0,-939.5507645949614
4a68599f49fc4b38bf3d0a2a5a85af2d,0.5,-566262.0927061,761.0,-744.102618536268
dc78d4b829c64194af2e7f0f45426b2f,0.5,-1490553.2460385,1019.0,-1462.760791009323
28ac34b421c14ecbb01833bb73d3fd02,0.5,-403869.8190186,949.0,-425.5740980174921
f85c65dced424eefb8a47864f780dbcc,0.5,-1109258.3873897996,624.0,-1777.6576720990379
797b9ddb7d1b49c38f3832a319b74489,0.5,-2365189.335696997,874.0,-2706.166287982834
396fd462f1c2488b8d6a1e8b8df59b6b,0.5,-835224.7758109993,690.0,-1210.4706895811585
62fe575185854083850dfe9f06dbf1c5,0.5,-2090518.2090633996,1843.0,-1134.301795476614
219f7316e94d449da4b05b7ef5a3cdf1,0.5,-968750.4461376991,933.0,-1038.3177343383697
3311eaa31e1c4969b811bb1eafcf8149,0.5,-996599.2004760103,1221.0,-816.2155614054138
43397859068840f0b15c387fe6d0b56f,0.5,-479707.88218800025,537.0,-893.3107675754195
dcf3470fb16849d9836913fa370f629c,0.5,-799697.3112442996,642.0,-1245.634441190498
13488ca4e96e485aa8d85132408cd7d4,0.5,-2192607.753532349,947.0,-2315.319697499841
b7ab2e62542a4abab52c9ff579832ecc,0.5,-516387.68806,544.0,-949.242073639706
4be05823739644399671e117f36eca79,0.5,-2318617.338912696,1714.0,-1352.7522397390292
647dab11098b4d92bdac79e41e4011fd,0.5,-270762.70448731,635.0,-426.3979598225355
22ad5c593dcc46b893ffbb791810ad4a,0.5,-456135.0905457006,755.0,-604.1524378088749
e3b51ce963c048e7b0e5cd14f686c6f9,0.5,-950467.4806859998,640.0,-1485.1054385718749
c4703d75a1224dd38b04fb88db64aeed,0.5,-514246.0975569998,598.0,-859.9433069515047
384532c1d3e04f4788844d0d0b6554df,0.5,29403.079642960005,1052.0,27.949695478098864
f174383fbed54559967cccfd565225df,0.5,-12331393.809824876,947.0,-13021.5351740495
0b844a591124489d875ffba8831e8634,0.5,-664497.4829324,742.0,-895.5491683725066
b5a21560c7b7477ea55dfe7828ac9b83,0.5,-558618.2666156293,848.0,-658.7479559146572
3e10c96deed348bf91f4847869cd7af6,0.5,-997767.0533603994,720.0,-1385.787574111666
bb11e793c44b4ff6a2b5718006b9b2b3,0.5,-186884.82843272007,1172.0,-159.45804473781575
6047ab3f568446e095cc6d567fcc18ba,0.5,-2039501.3764920002,748.0,-2726.606118304813
e00103e66b5d4590adc17d17a4da349b,0.5,-498703.36397459946,916.0,-544.4359868718335
81e052dcae0a453fae5d3fd164a0217d,0.5,-380429.63471860037,596.0,-638.3047562392624
059c52d13a5844f7a4a648921e1bf7d8,0.5,-905030.6091109999,603.0,-1500.8799487744607
e3f5fdda71ff4f109f1cb52e3ce82ed3,0.5,-2975465.196333204,1109.0,-2683.0164078748458
c888d287e4be438a8bd416f8723a4313,0.5,-317321.7831631994,644.0,-492.73568814161393
d98499310c934afcb35624e5c89253ee,0.5,-1172912.8006239987,590.0,-1987.9877976677944
f57ad9f66bbd402a9791584d48b5244c,0.5,-1082509.9841362,632.0,-1712.8322533800633
58126bc763ff4f9c92416541dc181b83,0.5,-537050.7962496991,836.0,-642.4052586718889
4546919d69e04c24a30ae2bb664a977e,0.5,-800601.0858373399,654.0,-1224.1606817084707
543c5fd4366347908437656497598607,0.5,-601771.6705211998,2030.0,-296.4392465621674
2d9c161676f54298a107a82ab64aefe5,0.5,-1278017.2094150002,719.0,-1777.4926417454801
1e7a7ed5a6534ff39e0571ae79ff04cd,0.5,-1743134.7146582012,684.0,-2548.442565289768
5e323dd286344b31beff9061ee98f59e,0.5,-718677.455921502,724.0,-992.6484197810801
f9506ace39224dfeb56c2fcbd5109fad,0.5,-1569600.0450811998,698.0,-2248.7106663054437
84bb12f2c1c0447abf5451e939840564,0.5,-934393.3390174601,685.0,-1364.0778671787739
498619973ec44dab95064fbac9dc826d,0.5,-1029140.7660770005,568.0,-1811.8675459102121
5a37395d1aef426f9959539bb27d185e,0.5,-658959.8971129995,571.0,-1154.0453539632215
067e31f0e69c48c18e228ee2c3ad2ef7,0.5,-516758.93503744015,709.0,-728.8560437763613
a99fc3a5c5304cde896804cf61d0b993,0.5,-5743234.587239994,2688.0,-2136.6200101339264
1701aa15ac4544678e5107ebf1ec9a0e,0.5,-574574.5577048992,2043.0,-281.24060582716555
baf1e5a640a74711bf2128c72198da05,0.5,-31746.485624800007,488.0,-65.05427382131148
19212af151684475b58f7954bd5b9b2e,0.5,-486547.73616809986,530.0,-918.0145965435846
cd883f2591174ea78c1ce32655fdde7a,0.5,-1916154.1829669995,544.0,-3522.342248101102
9248831098704e7d83ca672e846e2580,0.5,-671900.019140399,755.0,-889.9338001859588
0e3dbb329e5440f996a185b6f127e08c,0.5,-3489114.4191563986,1139.0,-3063.3138008396827
7d032207855941f9ac6a8dcd461505f4,0.5,-1107068.4051477904,1032.0,-1072.7407026625876
704e879f42354133b5d57e78fed88ced,0.5,-1459959.991618,1052.0,-1387.794668838403
a4ef168df50f44c2aed722214a4f23df,0.5,-1310206.843097499,667.0,-1964.3281005959507
06431282011b43688618d65ecaf30a89,0.5,-2386664.1963910996,900.0,-2651.8491071012218
c0da40670bfe49629678996b11bf1db0,0.5,-671971.3260268988,834.0,-805.721014420742
10063f37d6de4681b7890ad2ad514463,0.5,-224064.16371869989,611.0,-366.71712556252027
e1af61ed9d984c7d94aeef0d6955b0af,0.5,-282356.8207404799,913.0,-309.2626733192551
bd792b9618074a639050221ca4bcaba7,0.5,-224003.3947568999,904.0,-247.79136588152645
68993c86bff2495bb10e0e87575e7a09,0.5,-1059133.1020079993,507.0,-2089.0199250650876
16b9c5002ec74b5bae8e69050cbe2acb,0.5,-410386.65887140034,782.0,-524.791123876471
a79809f059cd4732b7b93ae376aa5793,0.5,-597109.6210378588,548.0,-1089.616096784414
90859ae1834545a9882895f364335c6c,0.5,-4160785.408217206,1288.0,-3230.4234535847872
6e706bfd15184efb8640257163b8c17e,0.5,-498996.9628112002,1506.0,-331.3392847351927
f5c1e637846f492caae29e30890e76a9,0.5,-956020.355254401,610.0,-1567.2464840236082
e06f85cc56e64f1892c4c222a08a9404,0.5,-1258329.0358946007,708.0,-1777.3008981562157
6b786804cef348d59e40179c98eea0f2,0.5,-583376.4797605997,1226.0,-475.83725918482844
4e0347465f7f4e65a2dad492ce9398ee,0.5,-1555037.2238682609,1115.0,-1394.652218715929
7f105808acd54168b4c2e415d034f966,0.5,-1617432.7352596018,1693.0,-955.364876113173
167286bc92b24bc3b42b7345e9da1617,0.5,-849170.6361422607,894.0,-949.8552976982783
3b33eec36aeb433e82996fc13d667c2f,0.5,-8118306.765905524,1023.0,-7935.783739888097
9e1c0d3cb08547c291ef3705e380202f,0.5,-137297.76445700022,744.0,-184.54000599059168
904773cfc72a4352a56bd053c599670e,0.5,-1324304.9844188003,1054.0,-1256.456341953321
55f1127f9cca4ba18a15cf35d903a1ac,0.5,-13644.931098499983,551.0,-24.76394028765877
73cc123ce8fb4aa69c1dc4d61c41b152,0.5,-238298.84651729994,598.0,-398.49305437675577
64f6204ebb9c4758a0e6b233faac5f9b,0.5,-1114274.1925989985,902.0,-1235.3372423492224
55b4d19ba833462b9d8932c1fc495216,0.5,-546303.9858152402,509.0,-1073.2887737038118
8f79633e754843a3bcf777985a2b9840,0.5,-508129.9652155995,638.0,-796.4419517485886
3229e92c173c42f59ecdcd6271db3ff7,0.5,-876081.0909717011,973.0,-900.3916659524164
19f348de031e48d8a26e6e30242e5123,0.5,-273362.7512734001,550.0,-497.0231841334547
2754da41bb604dfe8a9f90b2bc25ce85,0.5,-381878.4689000998,583.0,-655.0231027445966
d70949c2c86248d692a3b09c11a19598,0.5,-572939.5977950005,689.0,-831.5523915747468
090d0a1b19d8406fb4ad257fc49f5c80,0.5,-502156.9395683003,551.0,-911.3556072019969
1e91c5173c794540965221a995b2a5ce,0.5,-7473159.664404101,857.0,-8720.139631743408
7f9a9ed90e5648baa507ffb58461a43c,0.5,-464836.5380710002,516.0,-900.8460040135662
e1b88b611a1948e0ba5a1a2f6719e3a6,0.5,-115241.07140800002,681.0,-169.22330603230546
c66870ee33e948b38b469540312905d0,0.5,-441318.46943322016,508.0,-868.737144553583
8a5b04527b114c3c89b495e51f805fbf,0.5,-3320377.796161,873.0,-3803.4109921660943
3774db4de1f74bc18fe0e535f1259989,0.5,-567755.4552090203,890.0,-637.9274777629441
6a8816d3bcf842feaf5f08639fbc67ee,0.5,-205979.39804200028,641.0,-321.3407145741034
5a04fd93c4df415a98af12eaee04b894,0.5,-442190.1586620706,1733.0,-255.15877591579377
1e4dc32f3c54422cb4f0d338ece39a56,0.5,-504905.9356804995,1135.0,-444.85104465242244
965caea3b36348fb8836bd37e4d798af,0.5,-792382.0413804995,1171.0,-676.671256516225
48f6a9d890c14403a96d1095ec285950,0.5,-587906.8847165003,496.0,-1185.2961385413312
16fd28fdaba54aff8e49dd8e5f6b8247,0.5,-521409.5927930006,659.0,-791.2133426297429
17dc021f1fd04f1ba00147a3125be703,0.5,-598712.13458972,1173.0,-510.41102693070764
a0e7c308325048299208b623e0aa8214,0.5,-703055.537029101,831.0,-846.0355439580037
389705b16711462fad903a6a683a8835,0.5,-480372.2388514998,854.0,-562.4967668050349
96b80f22283b4d7685262e42c470f3fc,0.5,-1190873.1750143517,625.0,-1905.3970800229627
077cd36e0f3c4b048fa8d2573dc4598c,0.5,-376323.4841564002,1628.0,-231.1569313000001
497ddad278d64c1fb06162963cce869e,0.5,-564837.0748396002,757.0,-746.1520143191549
4c645fd20603449dab4e49475608200f,0.5,-2154171.8653339003,627.0,-3435.680805955184
19958f27f09a4816bdacff63d09ae179,0.5,-1103846.650478739,1092.0,-1010.8485810244863
aca172ab45dc40ce9acbe8e5e6e3aecb,0.5,-172622.9750699999,903.0,-191.1660853488371
2ba600d2a3ac453bb2141fa4b8dd3663,0.5,-1560620.3801238034,1081.0,-1443.6821277741012
468c502f55a74da38510e9f663a7878d,0.5,-4191934.3834431996,2672.0,-1568.8377183544908
71f76ada8c654123bb0b6e39e29b3e4a,0.5,-641738.6279583002,507.0,-1265.7566626396454
fc48d1218a9247d0aaa3fac00fda0802,0.5,-1051424.1982739998,567.0,-1854.3636653862432
929389b2485f4a8cb3895d86ad734df4,0.5,-393308.79475539987,819.0,-480.23051862686185
28aaf87bb77c4c76ad2ace0db043699f,0.5,-538447.3709755003,704.0,-764.8400155901993
8b7e1039811b488c83f725475e17c105,0.5,-454516.2199706398,613.0,-741.4620227906032
615597701cff4635bff964342f2881c8,0.5,-656563.1022167001,615.0,-1067.5822800271546
28e0a65788e045bfb6ce3c35e22b954b,0.5,-795900.7401665209,1036.0,-768.243957689692
5ebed464b55543c2b8d006acea037ecd,0.5,-786891.1587088995,573.0,-1373.2829994919712
ff459cd29ce947abb6450e428f406b26,0.5,-715007.2400894999,565.0,-1265.4995399814156
7e5ab71601a3480694114e06653b5f93,0.5,-568748.2003829995,731.0,-778.041313793433
90b62384623c492891182ee8015ecb88,0.5,-1501444.9527279004,530.0,-2832.915005146982
8d68e79c7ab8438eb2cccb6ed87814b4,0.5,326176.15027068096,1799.0,181.3096999837026
204064d1edb1433bbc384c0f34a2780a,0.5,-740546.9127217003,538.0,-1376.4812504120823
87a6c1b90f5c4c8d967b1c4ff6423e85,0.5,-286919.42931190005,630.0,-455.4276655744445
7ed4a706e85a449e873351e9a852151f,0.5,-302775.10738299997,1002.0,-302.17076585129735
4b6a4695f188449d90b55fe3b61223ad,0.5,-367743.6545441994,537.0,-684.8112747564235
1c4b89f94faf4b3cae3ee99f8c585bc7,0.5,-2421064.6739815013,1413.0,-1713.421566865889
8e7194b494534db58db4afc441c57d42,0.5,-1305931.3951445003,1273.0,-1025.8691242297725
17100144d5684abcb8c0d3199cfe9f2c,0.5,-576195.5603463994,978.0,-589.15701466912
0020536c52ee4257b4619dea899a0cf6,0.5,-291874.60067450017,1191.0,-245.06683515911013
b1a93b698b484f21ad62d240da6176df,0.5,-2410077.2887519174,1811.0,-1330.799165517348
758802438f35428b9ea1f482a9fe34a5,0.5,-601934.406900761,1175.0,-512.2846016176688
00970f3f63ca4337ab3dfc14e6e8489e,0.5,-2201046.8866359997,955.0,-2304.7611378387433
cf74a83613a64d45ad87bc7f7acd7866,0.5,-420034.6802230001,798.0,-526.3592483997495
ffa890e4bb83469589e78d89c68ee952,0.5,-406040.6466075998,641.0,-633.448746657722
2ae2e66a690b4829bc852e3ce149f16c,0.5,-1095457.2006483006,500.0,-2190.914401296601
fe08ca8307f043978ce3ac35af72ad61,0.5,-911250.4716042812,1364.0,-668.0721932582707
7881c4d25bef4914b332604d52636561,0.5,-482032.6367437698,750.0,-642.7101823250264
18f479917da14905bb74744006148185,0.5,-772156.1334565993,902.0,-856.0489284441234
935e05c7c9244ca098cc6f588bc4c2f5,0.5,-440652.65779899963,684.0,-644.2290318698825
3e3d495effdd409d877a28f771e1791b,0.5,-114758.02258940015,722.0,-158.94462962520797
ed316bb8697841c6b50fe1850f9d87b6,0.5,-386430.2580029997,504.0,-766.7267023869042
2c1336f66d934d43ba7a20dbcb3cf615,0.5,-249045.8435082002,834.0,-298.6161193143887
ac8af51fb1064e958bf0df8484b6061b,0.5,-402109.2101424999,672.0,-598.3768008072915
1b7c189660bd43deb0e76fad0a6af265,0.5,-2712459.789482898,2605.0,-1041.2513587266403
0ed939967e664998ae820245dd1896a0,0.5,-1261068.7214339997,1173.0,-1075.0798989207158
c6db5306943a4a1da276a9472af1928c,0.5,-686929.4013546205,898.0,-764.9547899271943
99f8a08a1ff644fdbe900fe53b51e7a8,0.5,-1153377.296303099,1101.0,-1047.5724762062662
a4140481c2be4477908d12d5df2bfa77,0.5,-1397316.8527763004,615.0,-2272.0599232134964
0ecba32c373445aeabc61e9916eaca42,0.5,-556533.3285329995,714.0,-779.4584433235287
25a17e983c804305b9e48d31a5841f51,0.5,-399679.68895800004,597.0,-669.4802160100503
ef7c691cdeba46e791ad50f9e387e915,0.5,-452301.67727099976,650.0,-695.8487342630766
c5d76a1ecc2341168e01af55fffcbfcc,0.5,-3195104.482152343,1112.0,-2873.2953976190133
10f5aa023e18455885419e3d540767c6,0.5,-1064638.298391001,1020.0,-1043.7630376382363
c3d0f9b73dce4ce28477b64b22ede960,0.5,-456995.6772080002,672.0,-680.0530910833337
9c8923c1292f4e518e1ed059b2331af0,0.5,-9033375.899573555,1638.0,-5514.881501571157
6bb09bf210ec41c396fd892d8b3d1f05,0.5,-583060.3435536498,700.0,-832.9433479337855
15dcd97a7e0140b0b1861592e10809bb,0.5,-193263.82321200013,586.0,-329.8017460955634
b5e0ff4a20a04adf97235b06aa8637a6,0.5,-681646.238282,662.0,-1029.677097102719
08ceeb50a5354405bc97c9e12cc131ff,0.5,-441673.8912926002,500.0,-883.3477825852004
2a10f49eafef4d32b178d56ca0a0ed85,0.5,-53167.19332400009,606.0,-87.73464244884502
cd00df9bd82c4263b6bbabf44c4c3a0b,0.5,-1292884.8911738514,821.0,-1574.7684423554829
26947fd0a393462187099edea861b7bd,0.5,-313009.26237300027,509.0,-614.9494349174857
